,platform,method,size_a_n,size_a_m,size_b_n,size_b_m,time
1232,numpy,suma,11000,11000,11000,11000,0.14474153518676758
1233,numpy,resta,11000,11000,11000,11000,0.14326977729797363
1234,numpy,division,11000,11000,11000,11000,0.14514756202697754
1235,numpy,multiplicacion,11000,11000,11000,11000,0.14374232292175293
1236,cuda,suma,11000,11000,11000,11000,0.0032696959972381592
1237,cuda,resta,11000,11000,11000,11000,0.009262399673461914
1238,cuda,division,11000,11000,11000,11000,0.009753087997436523
1239,cuda,multiplicacion,11000,11000,11000,11000,0.0095665922164917
1240,cl,suma,11000,11000,11000,11000,0.21283435821533203
1241,cl,resta,11000,11000,11000,11000,0.006338596343994141
1242,cl,division,11000,11000,11000,11000,0.0059282779693603516
1243,cl,multiplicacion,11000,11000,11000,11000,0.006755828857421875
1244,numpy,suma,11000,11000,11000,11000,0.14498090744018555
1245,numpy,resta,11000,11000,11000,11000,0.14608454704284668
1246,numpy,division,11000,11000,11000,11000,0.14514756202697754
1247,numpy,multiplicacion,11000,11000,11000,11000,0.1439058780670166
1248,cuda,suma,11000,11000,11000,11000,0.003296895980834961
1249,cuda,resta,11000,11000,11000,11000,0.009240703582763672
1250,cuda,division,11000,11000,11000,11000,0.008789600372314453
1251,cuda,multiplicacion,11000,11000,11000,11000,0.009569600105285644
1252,cl,suma,11000,11000,11000,11000,0.21499109268188477
1253,cl,resta,11000,11000,11000,11000,0.0063588619232177734
1254,cl,division,11000,11000,11000,11000,0.00594329833984375
1255,cl,multiplicacion,11000,11000,11000,11000,0.006743431091308594
1256,numpy,suma,11000,11000,11000,11000,0.1410670280456543
1257,numpy,resta,11000,11000,11000,11000,0.14420580863952637
1258,numpy,division,11000,11000,11000,11000,0.1493077278137207
1259,numpy,multiplicacion,11000,11000,11000,11000,0.14446640014648438
1260,cuda,suma,11000,11000,11000,11000,0.0034112958908081056
1261,cuda,resta,11000,11000,11000,11000,0.009231583595275879
1262,cuda,division,11000,11000,11000,11000,0.008826239585876465
1263,cuda,multiplicacion,11000,11000,11000,11000,0.009599040031433106
1264,cl,suma,11000,11000,11000,11000,0.2167654037475586
1265,cl,resta,11000,11000,11000,11000,0.00634002685546875
1266,cl,division,11000,11000,11000,11000,0.005941152572631836
1267,cl,multiplicacion,11000,11000,11000,11000,0.006708860397338867
1268,numpy,suma,11000,11000,11000,11000,0.14469289779663086
1269,numpy,resta,11000,11000,11000,11000,0.1447439193725586
1270,numpy,division,11000,11000,11000,11000,0.14816808700561523
1271,numpy,multiplicacion,11000,11000,11000,11000,0.14979338645935059
1272,cuda,suma,11000,11000,11000,11000,0.0032859199047088625
1273,cuda,resta,11000,11000,11000,11000,0.00918671989440918
1274,cuda,division,11000,11000,11000,11000,0.008765055656433105
1275,cuda,multiplicacion,11000,11000,11000,11000,0.009577376365661621
1276,cl,suma,11000,11000,11000,11000,0.21522855758666992
1277,cl,resta,11000,11000,11000,11000,0.006342172622680664
1278,cl,division,11000,11000,11000,11000,0.007029533386230469
1279,cl,multiplicacion,11000,11000,11000,11000,0.006736040115356445
1280,numpy,suma,11000,11000,11000,11000,0.14675259590148926
1281,numpy,resta,11000,11000,11000,11000,0.1443326473236084
1282,numpy,division,11000,11000,11000,11000,0.14463210105895996
1283,numpy,multiplicacion,11000,11000,11000,11000,0.1436314582824707
1284,cuda,suma,11000,11000,11000,11000,0.003292128086090088
1285,cuda,resta,11000,11000,11000,11000,0.009214464187622071
1286,cuda,division,11000,11000,11000,11000,0.008761887550354005
1287,cuda,multiplicacion,11000,11000,11000,11000,0.009365856170654297
1288,cl,suma,11000,11000,11000,11000,0.21600747108459473
1289,cl,resta,11000,11000,11000,11000,0.006351470947265625
1290,cl,division,11000,11000,11000,11000,0.005950450897216797
1291,cl,multiplicacion,11000,11000,11000,11000,0.006562232971191406
1292,numpy,suma,11000,11000,11000,11000,0.14335179328918457
1293,numpy,resta,11000,11000,11000,11000,0.14622116088867188
1294,numpy,division,11000,11000,11000,11000,0.14869260787963867
1295,numpy,multiplicacion,11000,11000,11000,11000,0.14432454109191895
1296,cuda,suma,11000,11000,11000,11000,0.0032673280239105223
1297,cuda,resta,11000,11000,11000,11000,0.009237695693969726
1298,cuda,division,11000,11000,11000,11000,0.00881062412261963
1299,cuda,multiplicacion,11000,11000,11000,11000,0.009505087852478028
1300,cl,suma,11000,11000,11000,11000,0.21880173683166504
1301,cl,resta,11000,11000,11000,11000,0.006341695785522461
1302,cl,division,11000,11000,11000,11000,0.006982088088989258
1303,cl,multiplicacion,11000,11000,11000,11000,0.006750345230102539
1304,numpy,suma,11000,11000,11000,11000,0.14276671409606934
1305,numpy,resta,11000,11000,11000,11000,0.14385080337524414
1306,numpy,division,11000,11000,11000,11000,0.14422273635864258
1307,numpy,multiplicacion,11000,11000,11000,11000,0.1438753604888916
1308,cuda,suma,11000,11000,11000,11000,0.003278656005859375
1309,cuda,resta,11000,11000,11000,11000,0.00921065616607666
1310,cuda,division,11000,11000,11000,11000,0.008800095558166503
1311,cuda,multiplicacion,11000,11000,11000,11000,0.009607680320739746
1312,cl,suma,11000,11000,11000,11000,0.23258376121520996
1313,cl,resta,11000,11000,11000,11000,0.006361484527587891
1314,cl,division,11000,11000,11000,11000,0.0069141387939453125
1315,cl,multiplicacion,11000,11000,11000,11000,0.006454944610595703
1316,numpy,suma,11000,11000,11000,11000,0.15926885604858398
1317,numpy,resta,11000,11000,11000,11000,0.15036273002624512
1318,numpy,division,11000,11000,11000,11000,0.14045500755310059
1319,numpy,multiplicacion,11000,11000,11000,11000,0.14869999885559082
1320,cuda,suma,12000,12000,12000,12000,0.0039285759925842285
1321,cuda,resta,12000,12000,12000,12000,0.009765472412109375
1322,cuda,division,12000,12000,12000,12000,0.010354016304016113
1323,cuda,multiplicacion,12000,12000,12000,12000,0.010030400276184083
1324,cl,suma,12000,12000,12000,12000,0.2630503177642822
1325,cl,resta,12000,12000,12000,12000,0.0063436031341552734
1326,cl,division,12000,12000,12000,12000,0.0069119930267333984
1327,cl,multiplicacion,12000,12000,12000,12000,0.006614208221435547
1328,numpy,suma,12000,12000,12000,12000,0.1699542999267578
1329,numpy,resta,12000,12000,12000,12000,0.1718916893005371
1330,numpy,division,12000,12000,12000,12000,0.17102265357971191
1331,numpy,multiplicacion,12000,12000,12000,12000,0.17331910133361816
1332,cuda,suma,12000,12000,12000,12000,0.003895103931427002
1333,cuda,resta,12000,12000,12000,12000,0.009785183906555176
1334,cuda,division,12000,12000,12000,12000,0.00930668830871582
1335,cuda,multiplicacion,12000,12000,12000,12000,0.0100447359085083
1336,cl,suma,12000,12000,12000,12000,0.25377535820007324
1337,cl,resta,12000,12000,12000,12000,0.006345987319946289
1338,cl,division,12000,12000,12000,12000,0.006934165954589844
1339,cl,multiplicacion,12000,12000,12000,12000,0.006443023681640625
1340,numpy,suma,12000,12000,12000,12000,0.16935014724731445
1341,numpy,resta,12000,12000,12000,12000,0.1737229824066162
1342,numpy,division,12000,12000,12000,12000,0.17001676559448242
1343,numpy,multiplicacion,12000,12000,12000,12000,0.1736741065979004
1344,cuda,suma,12000,12000,12000,12000,0.004006432056427002
1345,cuda,resta,12000,12000,12000,12000,0.009777471542358399
1346,cuda,division,12000,12000,12000,12000,0.010343775749206544
1347,cuda,multiplicacion,12000,12000,12000,12000,0.010025856018066406
1348,cl,suma,12000,12000,12000,12000,0.2589395046234131
1349,cl,resta,12000,12000,12000,12000,0.006343364715576172
1350,cl,division,12000,12000,12000,12000,0.006892204284667969
1351,cl,multiplicacion,12000,12000,12000,12000,0.006620645523071289
1352,numpy,suma,12000,12000,12000,12000,0.1810295581817627
1353,numpy,resta,12000,12000,12000,12000,0.1687002182006836
1354,numpy,division,12000,12000,12000,12000,0.17198777198791504
1355,numpy,multiplicacion,12000,12000,12000,12000,0.17041707038879395
1356,cuda,suma,12000,12000,12000,12000,0.003967200040817261
1357,cuda,resta,12000,12000,12000,12000,0.009771743774414064
1358,cuda,division,12000,12000,12000,12000,0.009303423881530761
1359,cuda,multiplicacion,12000,12000,12000,12000,0.010011199951171876
1360,cl,suma,12000,12000,12000,12000,0.2601027488708496
1361,cl,resta,12000,12000,12000,12000,0.00633692741394043
1362,cl,division,12000,12000,12000,12000,0.006910085678100586
1363,cl,multiplicacion,12000,12000,12000,12000,0.006596565246582031
1364,numpy,suma,12000,12000,12000,12000,0.17584633827209473
1365,numpy,resta,12000,12000,12000,12000,0.17297720909118652
1366,numpy,division,12000,12000,12000,12000,0.17382073402404785
1367,numpy,multiplicacion,12000,12000,12000,12000,0.1747434139251709
1368,cuda,suma,12000,12000,12000,12000,0.003922208070755005
1369,cuda,resta,12000,12000,12000,12000,0.009767071723937988
1370,cuda,division,12000,12000,12000,12000,0.00932755184173584
1371,cuda,multiplicacion,12000,12000,12000,12000,0.009684320449829103
1372,cl,suma,12000,12000,12000,12000,0.25298333168029785
1373,cl,resta,12000,12000,12000,12000,0.0063457489013671875
1374,cl,division,12000,12000,12000,12000,0.0067195892333984375
1375,cl,multiplicacion,12000,12000,12000,12000,0.006604194641113281
1376,numpy,suma,12000,12000,12000,12000,0.1760568618774414
1377,numpy,resta,12000,12000,12000,12000,0.17705512046813965
1378,numpy,division,12000,12000,12000,12000,0.1721210479736328
1379,numpy,multiplicacion,12000,12000,12000,12000,0.17434978485107422
1380,cuda,suma,12000,12000,12000,12000,0.003919424057006836
1381,cuda,resta,12000,12000,12000,12000,0.009767231941223144
1382,cuda,division,12000,12000,12000,12000,0.009306431770324707
1383,cuda,multiplicacion,12000,12000,12000,12000,0.010061599731445313
1384,cl,suma,12000,12000,12000,12000,0.2553224563598633
1385,cl,resta,12000,12000,12000,12000,0.006337881088256836
1386,cl,division,12000,12000,12000,12000,0.006923198699951172
1387,cl,multiplicacion,12000,12000,12000,12000,0.0066072940826416016
1388,numpy,suma,12000,12000,12000,12000,0.16798901557922363
1389,numpy,resta,12000,12000,12000,12000,0.1718120574951172
1390,numpy,division,12000,12000,12000,12000,0.17526555061340332
1391,numpy,multiplicacion,12000,12000,12000,12000,0.17787981033325195
1392,cuda,suma,12000,12000,12000,12000,0.003928927898406982
1393,cuda,resta,12000,12000,12000,12000,0.00976700782775879
1394,cuda,division,12000,12000,12000,12000,0.010347488403320313
1395,cuda,multiplicacion,12000,12000,12000,12000,0.010053728103637695
1396,cl,suma,12000,12000,12000,12000,0.2528500556945801
1397,cl,resta,12000,12000,12000,12000,0.006346702575683594
1398,cl,division,12000,12000,12000,12000,0.006845235824584961
1399,cl,multiplicacion,12000,12000,12000,12000,0.00662994384765625
1400,numpy,suma,12000,12000,12000,12000,0.18249893188476562
1401,numpy,resta,12000,12000,12000,12000,0.17256689071655273
1402,numpy,division,12000,12000,12000,12000,0.1723318099975586
1403,numpy,multiplicacion,12000,12000,12000,12000,0.17189788818359375
1404,cuda,suma,12000,12000,12000,12000,0.003934911966323853
1405,cuda,resta,12000,12000,12000,12000,0.009750176429748535
1406,cuda,division,12000,12000,12000,12000,0.010297760009765625
1407,cuda,multiplicacion,12000,12000,12000,12000,0.01001587200164795
1408,cl,suma,12000,12000,12000,12000,0.2539713382720947
1409,cl,resta,12000,12000,12000,12000,0.006345510482788086
1410,cl,division,12000,12000,12000,12000,0.006882429122924805
1411,cl,multiplicacion,12000,12000,12000,12000,0.006613492965698242
1412,numpy,suma,12000,12000,12000,12000,0.17559194564819336
1413,numpy,resta,12000,12000,12000,12000,0.16802120208740234
1414,numpy,division,12000,12000,12000,12000,0.17125678062438965
1415,numpy,multiplicacion,12000,12000,12000,12000,0.17540693283081055
1416,cuda,suma,12000,12000,12000,12000,0.003918303966522217
1417,cuda,resta,12000,12000,12000,12000,0.009769856452941894
1418,cuda,division,12000,12000,12000,12000,0.009354271888732911
1419,cuda,multiplicacion,12000,12000,12000,12000,0.009888928413391113
1420,cl,suma,12000,12000,12000,12000,0.2581787109375
1421,cl,resta,12000,12000,12000,12000,0.0063304901123046875
1422,cl,division,12000,12000,12000,12000,0.00693202018737793
1423,cl,multiplicacion,12000,12000,12000,12000,0.00663304328918457
1424,numpy,suma,12000,12000,12000,12000,0.17220830917358398
1425,numpy,resta,12000,12000,12000,12000,0.1730501651763916
1426,numpy,division,12000,12000,12000,12000,0.17420291900634766
1427,numpy,multiplicacion,12000,12000,12000,12000,0.17353534698486328
1428,cuda,suma,12000,12000,12000,12000,0.003915231943130493
1429,cuda,resta,12000,12000,12000,12000,0.009771615982055665
1430,cuda,division,12000,12000,12000,12000,0.010372032165527343
1431,cuda,multiplicacion,12000,12000,12000,12000,0.010025568008422851
1432,cl,suma,12000,12000,12000,12000,0.25345277786254883
1433,cl,resta,12000,12000,12000,12000,0.006357431411743164
1434,cl,division,12000,12000,12000,12000,0.006928682327270508
1435,cl,multiplicacion,12000,12000,12000,12000,0.0066661834716796875
1436,numpy,suma,12000,12000,12000,12000,0.17989873886108398
1437,numpy,resta,12000,12000,12000,12000,0.17160582542419434
1438,numpy,division,12000,12000,12000,12000,0.17296218872070312
1439,numpy,multiplicacion,12000,12000,12000,12000,0.17870545387268066
1440,cuda,suma,13000,13000,13000,13000,0.004539519786834717
1441,cuda,resta,13000,13000,13000,13000,0.010368448257446289
1442,cuda,division,13000,13000,13000,13000,0.010882880210876465
1443,cuda,multiplicacion,13000,13000,13000,13000,0.010510527610778808
1444,cl,suma,13000,13000,13000,13000,0.2971794605255127
1445,cl,resta,13000,13000,13000,13000,0.0063397884368896484
1446,cl,division,13000,13000,13000,13000,0.0068471431732177734
1447,cl,multiplicacion,13000,13000,13000,13000,0.006381034851074219
1448,numpy,suma,13000,13000,13000,13000,0.18439769744873047
1449,numpy,resta,13000,13000,13000,13000,0.18217110633850098
1450,numpy,division,13000,13000,13000,13000,0.1854557991027832
1451,numpy,multiplicacion,13000,13000,13000,13000,0.19278430938720703
1452,cuda,suma,13000,13000,13000,13000,0.0045641279220581055
1453,cuda,resta,13000,13000,13000,13000,0.010367008209228515
1454,cuda,division,13000,13000,13000,13000,0.010810720443725587
1455,cuda,multiplicacion,13000,13000,13000,13000,0.010509856224060058
1456,cl,suma,13000,13000,13000,13000,0.296097993850708
1457,cl,resta,13000,13000,13000,13000,0.006346225738525391
1458,cl,division,13000,13000,13000,13000,0.006947755813598633
1459,cl,multiplicacion,13000,13000,13000,13000,0.006500244140625
1460,numpy,suma,13000,13000,13000,13000,0.1860959529876709
1461,numpy,resta,13000,13000,13000,13000,0.18155884742736816
1462,numpy,division,13000,13000,13000,13000,0.18414545059204102
1463,numpy,multiplicacion,13000,13000,13000,13000,0.18636798858642578
1464,cuda,suma,13000,13000,13000,13000,0.004750624179840088
1465,cuda,resta,13000,13000,13000,13000,0.010394432067871094
1466,cuda,division,13000,13000,13000,13000,0.010782464027404785
1467,cuda,multiplicacion,13000,13000,13000,13000,0.010226688385009767
1468,cl,suma,13000,13000,13000,13000,0.3192417621612549
1469,cl,resta,13000,13000,13000,13000,0.00739741325378418
1470,cl,division,13000,13000,13000,13000,0.006664752960205078
1471,cl,multiplicacion,13000,13000,13000,13000,0.0073125362396240234
1472,numpy,suma,13000,13000,13000,13000,0.19641566276550293
1473,numpy,resta,13000,13000,13000,13000,0.1963977813720703
1474,numpy,division,13000,13000,13000,13000,0.18771886825561523
1475,numpy,multiplicacion,13000,13000,13000,13000,0.18394899368286133
1476,cuda,suma,13000,13000,13000,13000,0.004586688041687012
1477,cuda,resta,13000,13000,13000,13000,0.010376352310180664
1478,cuda,division,13000,13000,13000,13000,0.010751903533935547
1479,cuda,multiplicacion,13000,13000,13000,13000,0.01052729606628418
1480,cl,suma,13000,13000,13000,13000,0.29404258728027344
1481,cl,resta,13000,13000,13000,13000,0.006348371505737305
1482,cl,division,13000,13000,13000,13000,0.006842851638793945
1483,cl,multiplicacion,13000,13000,13000,13000,0.006479501724243164
1484,numpy,suma,13000,13000,13000,13000,0.18199992179870605
1485,numpy,resta,13000,13000,13000,13000,0.18320941925048828
1486,numpy,division,13000,13000,13000,13000,0.18323087692260742
1487,numpy,multiplicacion,13000,13000,13000,13000,0.18141484260559082
1488,cuda,suma,13000,13000,13000,13000,0.004540671825408935
1489,cuda,resta,13000,13000,13000,13000,0.010384096145629884
1490,cuda,division,13000,13000,13000,13000,0.010820096015930177
1491,cuda,multiplicacion,13000,13000,13000,13000,0.010506208419799806
1492,cl,suma,13000,13000,13000,13000,0.29646825790405273
1493,cl,resta,13000,13000,13000,13000,0.006344318389892578
1494,cl,division,13000,13000,13000,13000,0.006851911544799805
1495,cl,multiplicacion,13000,13000,13000,13000,0.006312370300292969
1496,numpy,suma,13000,13000,13000,13000,0.18170595169067383
1497,numpy,resta,13000,13000,13000,13000,0.182295560836792
1498,numpy,division,13000,13000,13000,13000,0.185927152633667
1499,numpy,multiplicacion,13000,13000,13000,13000,0.18099522590637207
1500,cuda,suma,13000,13000,13000,13000,0.004600128173828125
1501,cuda,resta,13000,13000,13000,13000,0.010385984420776368
1502,cuda,division,13000,13000,13000,13000,0.010868063926696777
1503,cuda,multiplicacion,13000,13000,13000,13000,0.010384799957275391
1504,cl,suma,13000,13000,13000,13000,0.29299354553222656
1505,cl,resta,13000,13000,13000,13000,0.006370067596435547
1506,cl,division,13000,13000,13000,13000,0.006842136383056641
1507,cl,multiplicacion,13000,13000,13000,13000,0.0064792633056640625
1508,numpy,suma,13000,13000,13000,13000,0.18493127822875977
1509,numpy,resta,13000,13000,13000,13000,0.18953847885131836
1510,numpy,division,13000,13000,13000,13000,0.18552374839782715
1511,numpy,multiplicacion,13000,13000,13000,13000,0.1830439567565918
1512,cuda,suma,13000,13000,13000,13000,0.004553631782531738
1513,cuda,resta,13000,13000,13000,13000,0.010394111633300781
1514,cuda,division,13000,13000,13000,13000,0.010752767562866212
1515,cuda,multiplicacion,13000,13000,13000,13000,0.01033180809020996
1516,cl,suma,13000,13000,13000,13000,0.2950294017791748
1517,cl,resta,13000,13000,13000,13000,0.0063953399658203125
1518,cl,division,13000,13000,13000,13000,0.0067288875579833984
1519,cl,multiplicacion,13000,13000,13000,13000,0.0062847137451171875
1520,numpy,suma,13000,13000,13000,13000,0.18619465827941895
